date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:11:40	18086/18086	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Dec%202020%2016:14:13%20GMT	https://pabanal.fr/wp-content/themes/toivo-lite/images/LOGO4_BLANC.png	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-content/themes/toivo-lite/images/LOGO4_BLANC.png	(from https://pabanal.fr/le-stick-darcade-sans-fil-pabanal/)
11:11:40	112409/112409	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Mar%202021%2008:31:23%20GMT	https://pabanal.fr/wp-content/uploads/2021/03/20210325_133847-min-1024x576.jpg	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-content/uploads/2021/03/20210325_133847-min-1024x576.jpg	(from https://pabanal.fr/le-stick-darcade-sans-fil-pabanal/)
11:11:40	59033/59033	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Mar%202021%2008:31:27%20GMT	https://pabanal.fr/wp-content/uploads/2021/03/20210325_133907-min-1024x576.jpg	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-content/uploads/2021/03/20210325_133907-min-1024x576.jpg	(from https://pabanal.fr/le-stick-darcade-sans-fil-pabanal/)
11:11:40	51622/51622	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Mar%202021%2008:31:42%20GMT	https://pabanal.fr/wp-content/uploads/2021/03/20210325_134214-min-1024x576.jpg	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-content/uploads/2021/03/20210325_134214-min-1024x576.jpg	(from https://pabanal.fr/le-stick-darcade-sans-fil-pabanal/)
11:11:40	75677/75677	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Mar%202021%2008:31:35%20GMT	https://pabanal.fr/wp-content/uploads/2021/03/20210325_134047-min-1024x576.jpg	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-content/uploads/2021/03/20210325_134047-min-1024x576.jpg	(from https://pabanal.fr/le-stick-darcade-sans-fil-pabanal/)
11:11:41	109575/109575	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Mar%202021%2008:31:31%20GMT	https://pabanal.fr/wp-content/uploads/2021/03/20210325_133944-min-1024x576.jpg	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-content/uploads/2021/03/20210325_133944-min-1024x576.jpg	(from https://pabanal.fr/le-stick-darcade-sans-fil-pabanal/)
11:11:41	20242/20242	---MC-	200	added ('OK')	application/json	date:Fri,%2030%20May%202025%2009:11:41%20GMT	https://pabanal.fr/wp-json/wp/v2/posts/578	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-json/wp/v2/posts/578.json	(from https://pabanal.fr/plateau-apero/)
11:11:41	782/782	---MC-	200	added ('OK')	application/rss+xml	etag:%228d3af9f001409ef2751181198a128fcb%22	https://pabanal.fr/plateau-apero/feed/	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/plateau-apero/feed/index.html	(from https://pabanal.fr/plateau-apero/)
11:11:42	2444/2444	---MC-	200	added ('OK')	application/json	date:Fri,%2030%20May%202025%2009:11:42%20GMT	https://pabanal.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpabanal.fr%2Fplateau-apero%2F	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-json/oembed/1.0/embed10e2.json	(from https://pabanal.fr/plateau-apero/)
11:11:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2030%20May%202025%2009:11:42%20GMT	https://pabanal.fr/?p=578	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/indexa722.html	(from https://pabanal.fr/plateau-apero/)
11:11:42	2616/2616	---MCZ	200	added ('OK')	text/xml	date:Fri,%2030%20May%202025%2009:11:42%20GMT	https://pabanal.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpabanal.fr%2Fplateau-apero%2F&format=xml	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-json/oembed/1.0/embed0e6d	(from https://pabanal.fr/plateau-apero/)
11:11:42	19985/19985	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Dec%202020%2016:14:12%20GMT	https://pabanal.fr/wp-content/themes/toivo-lite/images/LOGO15_BLANC.png	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-content/themes/toivo-lite/images/LOGO15_BLANC.png	(from https://pabanal.fr/plateau-apero/)
11:11:42	5316/5316	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Feb%202021%2013:24:54%20GMT	https://pabanal.fr/wp-content/uploads/2021/02/IMG_20210105_151340-140x300.jpg	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-content/uploads/2021/02/IMG_20210105_151340-140x300.jpg	(from https://pabanal.fr/plateau-apero/)
11:11:42	6763/6763	---M--	200	added ('OK')	image/jpeg	date:Sat,%2006%20Mar%202021%2013:34:52%20GMT	https://pabanal.fr/wp-content/uploads/2021/03/IMG_20210105_151924-300x140.jpg	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-content/uploads/2021/03/IMG_20210105_151924-300x140.jpg	(from https://pabanal.fr/plateau-apero/)
11:11:43	53373/53373	---M--	200	added ('OK')	image/png	date:Sat,%2006%20Mar%202021%2013:35:16%20GMT	https://pabanal.fr/wp-content/uploads/2021/03/CAO-AVEC-BOLS-300x178.png	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-content/uploads/2021/03/CAO-AVEC-BOLS-300x178.png	(from https://pabanal.fr/plateau-apero/)
11:11:43	79993/79993	---M--	200	added ('OK')	image/png	date:Sat,%2006%20Mar%202021%2013:35:09%20GMT	https://pabanal.fr/wp-content/uploads/2021/03/CAO-SANS-BOLS-300x186.png	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-content/uploads/2021/03/CAO-SANS-BOLS-300x186.png	(from https://pabanal.fr/plateau-apero/)
11:11:43	5264/5264	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Feb%202021%2013:25:09%20GMT	https://pabanal.fr/wp-content/uploads/2021/02/IMG_20210105_151759-140x300.jpg	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-content/uploads/2021/02/IMG_20210105_151759-140x300.jpg	(from https://pabanal.fr/plateau-apero/)
11:11:44	19008/19008	---MC-	200	added ('OK')	application/json	date:Fri,%2030%20May%202025%2009:11:44%20GMT	https://pabanal.fr/wp-json/wp/v2/posts/547	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-json/wp/v2/posts/547.json	(from https://pabanal.fr/echiquier/)
11:11:44	770/770	---MC-	200	added ('OK')	application/rss+xml	etag:%228d3af9f001409ef2751181198a128fcb%22	https://pabanal.fr/echiquier/feed/	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/echiquier/feed/index.html	(from https://pabanal.fr/echiquier/)
11:11:44	2331/2331	---MC-	200	added ('OK')	application/json	date:Fri,%2030%20May%202025%2009:11:44%20GMT	https://pabanal.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpabanal.fr%2Fechiquier%2F	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-json/oembed/1.0/embedf525.json	(from https://pabanal.fr/echiquier/)
11:11:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2030%20May%202025%2009:11:44%20GMT	https://pabanal.fr/?p=547	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/index7cc7.html	(from https://pabanal.fr/echiquier/)
11:11:45	2505/2505	---MCZ	200	added ('OK')	text/xml	date:Fri,%2030%20May%202025%2009:11:45%20GMT	https://pabanal.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpabanal.fr%2Fechiquier%2F&format=xml	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-json/oembed/1.0/embed95a3	(from https://pabanal.fr/echiquier/)
11:11:45	11369/11369	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Feb%202021%2012:43:36%20GMT	https://pabanal.fr/wp-content/uploads/2021/02/20201223_174329-300x169.jpg	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-content/uploads/2021/02/20201223_174329-300x169.jpg	(from https://pabanal.fr/echiquier/)
11:11:45	44130/44130	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Feb%202021%2012:43:51%20GMT	https://pabanal.fr/wp-content/uploads/2021/02/rendu1.13-300x200.png	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-content/uploads/2021/02/rendu1.13-300x200.png	(from https://pabanal.fr/echiquier/)
11:11:45	91352/91352	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Feb%202021%2012:42:58%20GMT	https://pabanal.fr/wp-content/uploads/2021/02/20201223_174320-300x175.png	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-content/uploads/2021/02/20201223_174320-300x175.png	(from https://pabanal.fr/echiquier/)
11:11:45	9769/9769	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Feb%202021%2012:43:43%20GMT	https://pabanal.fr/wp-content/uploads/2021/02/20201223_174252-300x169.jpg	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-content/uploads/2021/02/20201223_174252-300x169.jpg	(from https://pabanal.fr/echiquier/)
11:11:46	793/793	---MC-	200	added ('OK')	application/rss+xml	etag:%228d3af9f001409ef2751181198a128fcb%22	https://pabanal.fr/plateau-hexagonal/feed/	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/plateau-hexagonal/feed/index.html	(from https://pabanal.fr/plateau-hexagonal/)
11:11:46	27378/27378	---MC-	200	added ('OK')	application/json	date:Fri,%2030%20May%202025%2009:11:46%20GMT	https://pabanal.fr/wp-json/wp/v2/posts/327	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-json/wp/v2/posts/327.json	(from https://pabanal.fr/plateau-hexagonal/)
11:11:47	2375/2375	---MC-	200	added ('OK')	application/json	date:Fri,%2030%20May%202025%2009:11:47%20GMT	https://pabanal.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpabanal.fr%2Fplateau-hexagonal%2F	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-json/oembed/1.0/embedb048.json	(from https://pabanal.fr/plateau-hexagonal/)
11:11:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2030%20May%202025%2009:11:47%20GMT	https://pabanal.fr/?p=327	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/index5355.html	(from https://pabanal.fr/plateau-hexagonal/)
11:11:47	2545/2545	---MCZ	200	added ('OK')	text/xml	date:Fri,%2030%20May%202025%2009:11:48%20GMT	https://pabanal.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpabanal.fr%2Fplateau-hexagonal%2F&format=xml	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-json/oembed/1.0/embed5f97	(from https://pabanal.fr/plateau-hexagonal/)
11:11:48	17258/17258	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Dec%202020%2016:14:14%20GMT	https://pabanal.fr/wp-content/themes/toivo-lite/images/LOGO9_BLANC.png	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-content/themes/toivo-lite/images/LOGO9_BLANC.png	(from https://pabanal.fr/plateau-hexagonal/)
11:11:48	9500/9500	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Jan%202021%2015:57:16%20GMT	https://pabanal.fr/wp-content/uploads/2021/01/Photo-de-Guigui3-300x169.jpg	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-content/uploads/2021/01/Photo-de-Guigui3-300x169.jpg	(from https://pabanal.fr/plateau-hexagonal/)
11:11:48	8653/8653	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Jan%202021%2015:57:17%20GMT	https://pabanal.fr/wp-content/uploads/2021/01/Photo-de-Guigui4-300x169.jpg	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-content/uploads/2021/01/Photo-de-Guigui4-300x169.jpg	(from https://pabanal.fr/plateau-hexagonal/)
11:11:48	9214/9214	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Dec%202020%2010:23:06%20GMT	https://pabanal.fr/wp-content/uploads/2020/12/20200229_122021-1-300x169.jpg	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-content/uploads/2020/12/20200229_122021-1-300x169.jpg	(from https://pabanal.fr/plateau-hexagonal/)
11:11:48	8472/8472	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Dec%202020%2010:23:10%20GMT	https://pabanal.fr/wp-content/uploads/2020/12/20200229_122044-1-300x169.jpg	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-content/uploads/2020/12/20200229_122044-1-300x169.jpg	(from https://pabanal.fr/plateau-hexagonal/)
11:11:49	8025/8025	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Dec%202020%2010:23:08%20GMT	https://pabanal.fr/wp-content/uploads/2020/12/20200229_122033-1-300x169.jpg	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-content/uploads/2020/12/20200229_122033-1-300x169.jpg	(from https://pabanal.fr/plateau-hexagonal/)
11:11:49	7562/7562	---MC-	200	added ('OK')	application/json	date:Fri,%2030%20May%202025%2009:11:49%20GMT	https://pabanal.fr/wp-json/wp/v2/posts/392	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-json/wp/v2/posts/392.json	(from https://pabanal.fr/ouverture-de-notre-page-facebook/)
11:11:49	838/838	---MC-	200	added ('OK')	application/rss+xml	etag:%228d3af9f001409ef2751181198a128fcb%22	https://pabanal.fr/ouverture-de-notre-page-facebook/feed/	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/ouverture-de-notre-page-facebook/feed/index.html	(from https://pabanal.fr/ouverture-de-notre-page-facebook/)
11:11:50	2509/2509	---MC-	200	added ('OK')	application/json	date:Fri,%2030%20May%202025%2009:11:50%20GMT	https://pabanal.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpabanal.fr%2Fouverture-de-notre-page-facebook%2F	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-json/oembed/1.0/embede23b.json	(from https://pabanal.fr/ouverture-de-notre-page-facebook/)
11:11:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2030%20May%202025%2009:11:50%20GMT	https://pabanal.fr/?p=392	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/indexead8.html	(from https://pabanal.fr/ouverture-de-notre-page-facebook/)
11:11:50	2681/2681	---MCZ	200	added ('OK')	text/xml	date:Fri,%2030%20May%202025%2009:11:50%20GMT	https://pabanal.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpabanal.fr%2Fouverture-de-notre-page-facebook%2F&format=xml	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-json/oembed/1.0/embed40f8	(from https://pabanal.fr/ouverture-de-notre-page-facebook/)
11:11:51	20525/20525	---MC-	200	added ('OK')	application/json	date:Fri,%2030%20May%202025%2009:11:51%20GMT	https://pabanal.fr/wp-json/wp/v2/posts/347	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-json/wp/v2/posts/347.json	(from https://pabanal.fr/decoration-murale-les-trois-monts/)
11:11:51	856/856	---MC-	200	added ('OK')	application/rss+xml	etag:%228d3af9f001409ef2751181198a128fcb%22	https://pabanal.fr/decoration-murale-les-trois-monts/feed/	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/decoration-murale-les-trois-monts/feed/index.html	(from https://pabanal.fr/decoration-murale-les-trois-monts/)
11:11:51	2488/2488	---MC-	200	added ('OK')	application/json	date:Fri,%2030%20May%202025%2009:11:51%20GMT	https://pabanal.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpabanal.fr%2Fdecoration-murale-les-trois-monts%2F	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-json/oembed/1.0/embed65a3.json	(from https://pabanal.fr/decoration-murale-les-trois-monts/)
11:11:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2030%20May%202025%2009:11:51%20GMT	https://pabanal.fr/?p=347	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/index0974.html	(from https://pabanal.fr/decoration-murale-les-trois-monts/)
11:11:51	2661/2661	---MCZ	200	added ('OK')	text/xml	date:Fri,%2030%20May%202025%2009:11:52%20GMT	https://pabanal.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpabanal.fr%2Fdecoration-murale-les-trois-monts%2F&format=xml	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-json/oembed/1.0/embedcda4	(from https://pabanal.fr/decoration-murale-les-trois-monts/)
11:11:51	76425/76425	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Dec%202020%2016:30:23%20GMT	https://pabanal.fr/wp-content/uploads/2020/12/IMG_5072-1024x768.jpg	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-content/uploads/2020/12/IMG_5072-1024x768.jpg	(from https://pabanal.fr/decoration-murale-les-trois-monts/)
11:11:52	64359/64359	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Dec%202020%2016:30:17%20GMT	https://pabanal.fr/wp-content/uploads/2020/12/IMG_5058-1024x768.jpg	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-content/uploads/2020/12/IMG_5058-1024x768.jpg	(from https://pabanal.fr/decoration-murale-les-trois-monts/)
11:11:52	78977/78977	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Dec%202020%2018:52:26%20GMT	https://pabanal.fr/wp-content/uploads/2020/12/IMG_5081-e1608576745941-768x1024.jpg	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-content/uploads/2020/12/IMG_5081-e1608576745941-768x1024.jpg	(from https://pabanal.fr/decoration-murale-les-trois-monts/)
11:11:52	83274/83274	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Dec%202020%2018:18:46%20GMT	https://pabanal.fr/wp-content/uploads/2020/12/IMG_5117-1-1024x768.jpg	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-content/uploads/2020/12/IMG_5117-1-1024x768.jpg	(from https://pabanal.fr/decoration-murale-les-trois-monts/)
11:11:53	19340/19340	---MC-	200	added ('OK')	application/json	date:Fri,%2030%20May%202025%2009:11:53%20GMT	https://pabanal.fr/wp-json/wp/v2/posts/191	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-json/wp/v2/posts/191.json	(from https://pabanal.fr/jeu-de-molkky/)
11:11:53	2402/2402	---MC-	200	added ('OK')	application/json	date:Fri,%2030%20May%202025%2009:11:53%20GMT	https://pabanal.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpabanal.fr%2Fjeu-de-molkky%2F	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-json/oembed/1.0/embedb89d.json	(from https://pabanal.fr/jeu-de-molkky/)
11:11:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2030%20May%202025%2009:11:53%20GMT	https://pabanal.fr/?p=191	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/indexbbbf.html	(from https://pabanal.fr/jeu-de-molkky/)
11:11:53	2572/2572	---MCZ	200	added ('OK')	text/xml	date:Fri,%2030%20May%202025%2009:11:54%20GMT	https://pabanal.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpabanal.fr%2Fjeu-de-molkky%2F&format=xml	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-json/oembed/1.0/embed4dd8	(from https://pabanal.fr/jeu-de-molkky/)
11:11:53	67363/67363	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Dec%202020%2015:06:37%20GMT	https://pabanal.fr/wp-content/uploads/2020/12/MG_1663-1024x682.jpg	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-content/uploads/2020/12/MG_1663-1024x682.jpg	(from https://pabanal.fr/jeu-de-molkky/)
11:11:54	59358/59358	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Dec%202020%2015:06:36%20GMT	https://pabanal.fr/wp-content/uploads/2020/12/MG_1670-1024x682.jpg	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-content/uploads/2020/12/MG_1670-1024x682.jpg	(from https://pabanal.fr/jeu-de-molkky/)
11:11:54	57741/57741	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Dec%202020%2015:06:35%20GMT	https://pabanal.fr/wp-content/uploads/2020/12/MG_1675-1024x682.jpg	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-content/uploads/2020/12/MG_1675-1024x682.jpg	(from https://pabanal.fr/jeu-de-molkky/)
11:11:54	164050/164050	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Dec%202020%2015:06:34%20GMT	https://pabanal.fr/wp-content/uploads/2020/12/20201017_141649-carre-1024x1024.jpg	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-content/uploads/2020/12/20201017_141649-carre-1024x1024.jpg	(from https://pabanal.fr/jeu-de-molkky/)
11:11:55	12151/12151	---MC-	200	added ('OK')	application/json	date:Fri,%2030%20May%202025%2009:11:55%20GMT	https://pabanal.fr/wp-json/wp/v2/posts/207	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-json/wp/v2/posts/207.json	(from https://pabanal.fr/boite-a-the/)
11:11:55	2401/2401	---MC-	200	added ('OK')	application/json	date:Fri,%2030%20May%202025%2009:11:55%20GMT	https://pabanal.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpabanal.fr%2Fboite-a-the%2F	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-json/oembed/1.0/embedd502.json	(from https://pabanal.fr/boite-a-the/)
11:11:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2030%20May%202025%2009:11:55%20GMT	https://pabanal.fr/?p=207	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/indexeb91.html	(from https://pabanal.fr/boite-a-the/)
11:11:55	2571/2571	---MCZ	200	added ('OK')	text/xml	date:Fri,%2030%20May%202025%2009:11:56%20GMT	https://pabanal.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpabanal.fr%2Fboite-a-the%2F&format=xml	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-json/oembed/1.0/embedbefd	(from https://pabanal.fr/boite-a-the/)
11:11:55	18872/18872	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Dec%202020%2016:14:13%20GMT	https://pabanal.fr/wp-content/themes/toivo-lite/images/LOGO21_BLANC.png	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-content/themes/toivo-lite/images/LOGO21_BLANC.png	(from https://pabanal.fr/boite-a-the/)
11:11:56	106202/106202	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Dec%202020%2015:06:34%20GMT	https://pabanal.fr/wp-content/uploads/2020/12/20200203_142544-2000-x-2000-1024x1024.jpg	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-content/uploads/2020/12/20200203_142544-2000-x-2000-1024x1024.jpg	(from https://pabanal.fr/boite-a-the/)
11:11:56	122093/122093	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Dec%202020%2015:06:33%20GMT	https://pabanal.fr/wp-content/uploads/2020/12/20200203_142509-2000-x-2000-1024x1024.jpg	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-content/uploads/2020/12/20200203_142509-2000-x-2000-1024x1024.jpg	(from https://pabanal.fr/boite-a-the/)
11:11:56	6331/6331	---MC-	200	added ('OK')	application/json	date:Fri,%2030%20May%202025%2009:11:57%20GMT	https://pabanal.fr/wp-json/wp/v2/posts/34	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-json/wp/v2/posts/34.json	(from https://pabanal.fr/mise-en-ligne-du-site-web/)
11:11:57	2395/2395	---MC-	200	added ('OK')	application/json	date:Fri,%2030%20May%202025%2009:11:57%20GMT	https://pabanal.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpabanal.fr%2Fmise-en-ligne-du-site-web%2F	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-json/oembed/1.0/embed11b2.json	(from https://pabanal.fr/mise-en-ligne-du-site-web/)
11:11:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2030%20May%202025%2009:11:57%20GMT	https://pabanal.fr/?p=34	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/index1e7e.html	(from https://pabanal.fr/mise-en-ligne-du-site-web/)
11:11:57	2598/2598	---MCZ	200	added ('OK')	text/xml	date:Fri,%2030%20May%202025%2009:11:57%20GMT	https://pabanal.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpabanal.fr%2Fmise-en-ligne-du-site-web%2F&format=xml	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-json/oembed/1.0/embed9743	(from https://pabanal.fr/mise-en-ligne-du-site-web/)
11:11:57	21165/21165	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Dec%202020%2016:14:12%20GMT	https://pabanal.fr/wp-content/themes/toivo-lite/images/LOGO10_BLANC.png	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-content/themes/toivo-lite/images/LOGO10_BLANC.png	(from https://pabanal.fr/mise-en-ligne-du-site-web/)
11:11:58	9052/9052	---MC-	200	added ('OK')	application/json	date:Fri,%2030%20May%202025%2009:11:58%20GMT	https://pabanal.fr/wp-json/wp/v2/pages/80	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-json/wp/v2/pages/80.json	(from https://pabanal.fr/mentions-legales/)
11:11:58	2756/2756	---MC-	200	added ('OK')	application/json	date:Fri,%2030%20May%202025%2009:11:58%20GMT	https://pabanal.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpabanal.fr%2Fmentions-legales%2F	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-json/oembed/1.0/embedb6e2.json	(from https://pabanal.fr/mentions-legales/)
11:11:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2030%20May%202025%2009:11:58%20GMT	https://pabanal.fr/?p=80	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/indexbde5.html	(from https://pabanal.fr/mentions-legales/)
11:12:00	2960/2960	---MCZ	200	added ('OK')	text/xml	date:Fri,%2030%20May%202025%2009:11:59%20GMT	https://pabanal.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpabanal.fr%2Fmentions-legales%2F&format=xml	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-json/oembed/1.0/embedeaa3	(from https://pabanal.fr/mentions-legales/)
11:12:01	56564/56564	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2018%20Aug%202020%2012:28:13%20GMT	https://pabanal.fr/wp-includes/fonts/dashicons.eot?99ac726223c749443b642ce33df8b800	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-includes/fonts/dashicons7d4b.eot	(from https://pabanal.fr/wp-includes/css/dashicons.min.css?ver=6.8.1)
11:12:01	56392/56392	---M--	200	added ('OK')	application/x-font-ttf	date:Tue,%2018%20Aug%202020%2012:28:13%20GMT	https://pabanal.fr/wp-includes/fonts/dashicons.ttf?99ac726223c749443b642ce33df8b800	C:/Mes%20Sites%20Web/pabanal/pabanal.fr/wp-includes/fonts/dashicons7d4b.ttf	(from https://pabanal.fr/wp-includes/css/dashicons.min.css?ver=6.8.1)
